index,guid,source,sentence1,sentence2,labels.label,new_label
8313,klue-sts-v1_train_08313,airbnb-rtt,파리에 있는동안 더할나위 없이 좋은 숙소였습니다.,제가 파리에 있는 동안 정말 좋은 숙박시설이었어요.,3.7,3.7
8314,klue-sts-v1_train_08314,airbnb-rtt,"복도,주방 쪽에서 와이파이 신호가 안 끊어집니다.",복도와 주방에서 와이파이 신호가 끊기지 않습니다.,4.3,4.3
8315,klue-sts-v1_train_08315,airbnb-sampled,그밖에 자잘한 단점은 넘어가는거로 하겠습니다,전기는 조금씩 사용하는 것이 좋겠습니다.,0,0
8316,klue-sts-v1_train_08316,airbnb-sampled,"또 하나 중요한건, 숙소 근처에 밤 늦게까지 하는 작은 술집이 많다는 거에요.","한국인분들, 이 숙소는 양평같은 곳이에요",0.1,0.1
8317,klue-sts-v1_train_08317,paraKQC-para,교수님한테 보냈던 메일 수신확인 하는 방법 좀 알려줄래?,교수님이 메일을 읽으셨는지 알 수 있는 방법이 있어?,3.8,3.8
8318,klue-sts-v1_train_08318,paraKQC-para,한 시간 전이면 절대 약속을 바꾸지 마세요.,한 시간 전에는 약속 바꿀 꿈도 꾸지 마.,3.7,3.7
8319,klue-sts-v1_train_08319,paraKQC-para,혹시 여행을 갈 계절로는 겨울과 여름 중 언제를 더 선호하시나요?,"만약에 여행을 갈 수 있다면 겨울에 갈래, 여름에 갈래?",3.7,3.7
8320,klue-sts-v1_train_08320,paraKQC-para,일반 화장품은 땡볕에 별로야. 선크림 바르렴.,땡볕에는 비비크림 말고 선크림 바르세요.,3.3,3.3
8321,klue-sts-v1_train_08321,paraKQC-para,네이버 메일에 가입할 수 있는 계정은 최대 몇개야?,네이버 메일 계정을 몇 번이나 생성할 수 있지?,3.3,3.3
8322,klue-sts-v1_train_08322,paraKQC-sampled,야 지금 베란다에 불 켜져있는거야 아니면 거실에 불이 켜져있는거야?,너 한 달 동안 쓴 마이크로오븐 시간 알려줘,0,0
8323,klue-sts-v1_train_08323,airbnb-sampled,숙소는 오히려 사진보다 훨씬 밝고 깨끗합니다.,숙소 내부는 사진보다 훨씬 깔끔하고 이뻐요!,3.3,3.3
8324,klue-sts-v1_train_08324,paraKQC-para,금년의 열대야 지속 일수를 알려주십시오.,올해 열대야 지속 일수 알려줘.,4.1,4.1
8325,klue-sts-v1_train_08325,paraKQC-para,네이버 블로그를 운영하며 썼던 내용을 메일로 백업하지 마세요.,네이버 블로그 글은 메일에 백업하지 하세요.,3.3,3.3
8327,klue-sts-v1_train_08327,paraKQC-para,태풍과 폭염 중 어떤 것이 올지 궁금합니다.,태풍이나 폭염 중 어떤 것이 오게 될까요?,4,4
8328,klue-sts-v1_train_08328,paraKQC-para,추가된 내일 세시 일정이 뭔지 알려줄 수 있나?,내일 세시에 어떤 일정이 추가됐어?,3.8,3.8
8330,klue-sts-v1_train_08330,paraKQC-sampled,에어비앤비 자체 어플리케이션을 써줘. 다른 어플리케이션은 안써도 돼.,지메일 비밀번호는 어렵게 설정하세요. 쉽게 하면 안됩니다.,0,0
8331,klue-sts-v1_train_08331,paraKQC-para,동경 낮 자외선 수치는?,동경 낮 자외선 수치 어때?,4.2,4.2
8332,klue-sts-v1_train_08332,airbnb-rtt,숙소의 380도 경치는 참 좋았습니다.,그 숙소의 380도 경치가 정말 좋았습니다.,4.6,4.6
8333,klue-sts-v1_train_08333,paraKQC-sampled,회사에서 온 메일을 내가 가진 모든 메일 주소로 전달할 필요는 없고 다른 지메일 계정으로 보내면 돼.,교수님은 메일 보단 전화로 연락드리는게 좋아,0.7,0.7
8334,klue-sts-v1_train_08334,paraKQC-para,아웃룩 최신 버젼을 통해 추가된 기능이 뭐야?,이번 아웃룩 최신 버젼 업데이트를 통해 제공된 기능들을 설명해주실 수 있나요?,3.5,3.5
8335,klue-sts-v1_train_08335,paraKQC-para,드라마말고 영화 볼 땐 빔프로젝터를 사용해,빔프로젝트 가지고 드라마말고 영화보자,2.7,3
8336,klue-sts-v1_train_08336,paraKQC-sampled,"언제 소개팅을 하시나요, 주중입니까 주말입니까?",오늘 알람 몇 번이나 맞췄어?,0,0
8337,klue-sts-v1_train_08337,airbnb-sampled,괜히 개인정보 남기기는 찝찝하더라구요.,집에서 여행정보 찾는 건 포기하는 게 좋아요.,0,0
8338,klue-sts-v1_train_08338,policy-rtt,우선 정부는 위기대응시스템을 본격 가동했다.,"우선, 정부는 위기 대응 시스템을 본격적으로 시행하고 있습니다.",3.7,3.7
8339,klue-sts-v1_train_08339,airbnb-sampled,제가 가본 역대급 깔끔한 에어비앤비 였습니다.,제가 가본 에어비앤비 숙소 중 최고였습니다.,3.3,3.3
8340,klue-sts-v1_train_08340,paraKQC-para,지메일은 절대 쓰면 안돼,지메일만 사용못해,2.5,3
8341,klue-sts-v1_train_08341,paraKQC-sampled,메일들 중 어제 학교에서 온거 제목이 어떻게 돼?,거래처 메일이 용량이 더 큰가요 부장님 메일이 더 큰가요?,0.6,0.6
8342,klue-sts-v1_train_08342,paraKQC-sampled,너무 많이 쓰면 전기료 많이드니까 에어컨 절약해서 써,대문말고 현관문 잠금장치 점검 받아,0,0
8343,klue-sts-v1_train_08343,paraKQC-para,육십보다 높을까요 아니면 낮을까요? 내일의 불쾌지수는.,더운데 내일 불쾌지수는 육십보다 높을까요? 아니면 낮을까요?,4,4
8344,klue-sts-v1_train_08344,airbnb-sampled,이외에는 모든 점이 좋았고 추천합니다!,전반적으로 저는 너무 좋았고 추천드립니다!,3.1,3.1
8345,klue-sts-v1_train_08345,airbnb-rtt,"위치와 공간, 청결도, 뷰 등 모든 것이 좋았습니다","위치, 공간, 청결함, 전망, 모든 것이 좋았습니다.",4.4,4.4
8346,klue-sts-v1_train_08346,airbnb-sampled,나리타 공항에서 오시면 게이세이본선 종점이고요.,쇠네펠트 공항에서 10분이면 도착합니다.,0.1,0.1
8347,klue-sts-v1_train_08347,policy-sampled,"2·28대구민주운동과 3·8대전민주의거를 국가기념일로 지정하여,","3월 8일, 대전의 학생들이 ‘민주와 자유의 깃발’로 호응했고,",2.2,2.2
8348,klue-sts-v1_train_08348,paraKQC-sampled,제주도의 지난 주말 강수량은?,제일 많은 지역은 어디인가요? 연 강설량이.,1,1
8349,klue-sts-v1_train_08349,paraKQC-sampled,비 내릴 때 과속하지 않기로 약속해.,비 내릴 때 과속하지 않기로 했잖아.,3.4,3.4
8350,klue-sts-v1_train_08350,airbnb-rtt,"정말 다양한 냄비, 후라이팬, 접시 등등이 있고 심지어 냉장고와 서랍에 많은 향신료, 파스타 면, 육수 내는 스톡들이 제공됩니다.","냄비, 프라이팬, 접시 등이 아주 많고 심지어 많은 향신료, 파스타 면, 육수까지 냉장고와 서랍에 있습니다.",3.4,3.4
8351,klue-sts-v1_train_08351,airbnb-rtt,주요 관광지와는 거리가 조금 있어서 교통권이 필수입니다.,교통표는 주요 관광지와는 조금 거리가 멀기 때문에 필수적입니다.,4.3,4.3
8352,klue-sts-v1_train_08352,paraKQC-sampled,강풍 불 땐 창문 열지 말아라.,이번에 오는 태풍 규모는?,0,0
8353,klue-sts-v1_train_08353,policy-sampled,매출이 급격히 감소하거나 중국기업과 거래 기업으로 영업에 차질이 발생하는 등 피해 사실을 바탕으로 각 정책금융기관이 지원 대상 여부를 심사한다.,가족 입원 등으로 재가 장기요양 대상자에 대한 돌봄 공백이 발생하는 것을 방지하기 위해 월 9회 단기 돌봄을 제공한다.,0,0
8354,klue-sts-v1_train_08354,airbnb-sampled,"위치도 정말 최고에, 지금까지 본 풍경중에 제일 아름다웠던것같아요!","다음 번에는 아르노강 주변이나, 중앙시장 주변으로 알아볼 것 같아요",0.1,0.1
8355,klue-sts-v1_train_08355,policy-rtt,준비된 80만 권의 이용이 소진되면 행사는 조기에 마감된다.,준비된 80만 권의 책을 다 쓰면 행사는 일찍 끝날 것입니다.,3.7,3.7
8356,klue-sts-v1_train_08356,policy-sampled,규제자유특구기획단장으로 1년을 보내면서 개인적인 소회도 궁금합니다.,중소벤처기업부는 18일 이 같은 내용의 1차 규제자유특구의 1년 운영성과 평가를 발표했다.,0.5,0.5
8357,klue-sts-v1_train_08357,airbnb-rtt,주말에는 1유로에 관람할 수 있으니 잘 참고하세요.,주말에는 1유로까지 시청할 수 있으니 참고하세요.,4,4
8358,klue-sts-v1_train_08358,policy-sampled,기존 검사방법과 유사한 단순 개량형 체외진단검사는 기존 기술로 분류하여 신의료기술평가 없이 건강보험 등재한다.,‘실공간 변형 합성 기술’은 가상과 경계를 허무는 새로운 패러다임 전환기술로 MR환경 비대면 커머스의 새로운 체험과 서비스를 제공한다.,0.2,0.2
8359,klue-sts-v1_train_08359,paraKQC-sampled,강원도 여행 일정으로는 토요일과 일요일 중에서 언제로 하시겠어요?,연수 일정이 잡힌 주가 이번주였나 다음주였나?,1,1
8360,klue-sts-v1_train_08360,paraKQC-sampled,서울 대기질은 어느 사이트에서 확인할 수 있죠?,높을지 낮을지 궁금한데 찾아주세요. 미세먼지 농도.,0.3,0.3
8361,klue-sts-v1_train_08361,paraKQC-para,메일함에서 학교 메일이랑 광고 메일 중 더 많이 온 것 알려줘,학교가 보낸 메일이랑 광고로 온 메일 중 뭐가 더 많니?,3.7,3.7
8362,klue-sts-v1_train_08362,airbnb-rtt,시설 화장실 모두 아주 깨끗하고 만족합니다!,시설과 화장실은 모두 매우 깨끗하고 만족스럽습니다!,4.4,4.4
8363,klue-sts-v1_train_08363,policy-sampled,또 온라인 수출지원이 신남방국가 등으로 다양화되고 스타트업의 해외진출 거점인 코리아스타트업센터(KSC)가 스웨덴·핀란드·싱가포르에도 생긴다.,"그간 시군구 전화·팩스·방문만 가능했던 일시납부 신청이 온라인(위택스, 이택스(서울시))에서도 가능해진다.",0.2,0.2
8364,klue-sts-v1_train_08364,airbnb-rtt,"수건과 칫솔, 면도기 등은 본인이 준비해야합니다.","여러분은 수건, 칫솔, 면도기를 직접 준비해야 합니다.",4.2,4.2
8365,klue-sts-v1_train_08365,airbnb-rtt,그럼에도 불구하고 다시 방문할 예정입니다.,"그럼에도 불구하고, 저는 다시 방문할 것입니다.",4.3,4.3
8366,klue-sts-v1_train_08366,airbnb-rtt,진짜 사진 그대로의 모습들과 넓은 방 등 너무너무 좋았어요,사진과 가는 길을 보니 정말 좋았습니다.,1.1,1.1
8367,klue-sts-v1_train_08367,policy-sampled,"1주택, 1분양권을 보유한 사람은 2주택자로 보고 다주택자에 매기는 양도세 중과세율을 적용합니다.","단, 기준시가 9억원 초과 주택과 국외주택을 소유한 경우로 월세 임대수입이 발생하면 1주택자도 과세 대상이 됩니다.",1,1
8368,klue-sts-v1_train_08368,airbnb-sampled,그래도 서비스 부분에서 정말 실망스러웠습니다.,최대 장점은 두오모에서 정말 가깝습니다.,0,0
8369,klue-sts-v1_train_08369,airbnb-rtt,"제일 좋은 부분은 루프탑이 모두 나만의 공간이어서 일몰, 일출을 볼수 있다는 거죠.",가장 좋은 점은 옥상이 모두 나만의 공간이기 때문에 일몰과 일출을 볼 수 있다는 것입니다.,4.4,4.4
8370,klue-sts-v1_train_08370,paraKQC-sampled,작년 황사 진행 일수 알려줘.,흐릴 땐 빨래하지 말라고.,0.1,0.1
8371,klue-sts-v1_train_08371,policy-sampled,"경제 파급영향 최소화를 위해 마스크 등에 대한 확실한 시장불안 해소와 세정·통관 지원, 신규자금 공급 등 금융지원도 추진한다.","정부는 소부장 RD 성과 창출 가속화를 위해 신속·유연한 연구 환경 조성, 소부장 전주기 RD, 공급기업 RD 지원을 보다 확대한다.",0,0
8372,klue-sts-v1_train_08372,airbnb-sampled,공간이 매우 넓고 위치가 이동하기 좋음,쇼핑하기 편리하고 어딜 이동하기도 편합니다,2.3,2.3
8373,klue-sts-v1_train_08373,airbnb-sampled,숙소에서 나가자마자 콜로세움이 바로 보입니다!,두 개 방 모두에서 누우면 에펠탑이 보입니다!,0.7,0.7
8374,klue-sts-v1_train_08374,paraKQC-sampled,모레 예정된 스케쥴 시간이 어떻게 되나요?,내일 친구랑 만나는 데는 어디로 정했어?,0.2,0.2
8375,klue-sts-v1_train_08375,policy-rtt,"우선 정부는 게임산업 혁신 성장 지원을 위해 사행성 우려, 안전 관리 등을 제외한 규제와 제도 등 게임관련 법령을 개선한다.","우선, 정부는 게임 산업의 혁신적 성장을 지원하기 위해 도박 우려와 안전 관리를 제외한 규제와 제도 등 게임 관련 법을 개선할 것입니다.",4.1,4.1
8376,klue-sts-v1_train_08376,airbnb-rtt,다만 조금 아쉬웠던 것은 차를 가져가는 사람은 도로 주차 규정에 대한 확실한 체크가 필요하다는 것이다.,"하지만, 조금 실망스러운 것은 그 차를 타는 사람이 도로 주차 규정에 대한 확실한 확인을 필요로 한다는 것입니다.",3.7,3.7
8377,klue-sts-v1_train_08377,airbnb-sampled,딱 가격대에 맞는 보통의 숙소였던것같네요.,하지만 3명에서 쓰기에는 조금 작을 것 같네요.,0,0
8378,klue-sts-v1_train_08378,policy-sampled,2015년 12월 프랑스 파리에서 열린 제21차 유엔기후변화협약(UNFCCC) 당사국 총회에서는 파리기후변화협약(파리협정)이 채택됐다.,가정스릴러 전시와 2007년부터 현재까지 전자책 변화를 한눈에 볼 수 있는 전자책(디지털북) 전시도 마련했다.,0,0
8379,klue-sts-v1_train_08379,paraKQC-sampled,찾아주세요. 서울의 최대 강수 시간대를.,번개 칠 때 우산 쓰지 마십시오.,0,0
8380,klue-sts-v1_train_08380,paraKQC-sampled,올해 있는 연휴의 리스트가 어떻게 되는지 궁금해요.,저번에 토플 스터디 모임 건으로 만나기로 했던 시간이 언제였지?,0.2,0.2
8381,klue-sts-v1_train_08381,airbnb-rtt,신궁은 둘러보시고 하라주쿠 입구쪽으로 나가세요.,궁전을 둘러보고 하라주쿠 입구로 나가세요.,4.2,4.2
8382,klue-sts-v1_train_08382,policy-sampled,"독일, 오스트리아, 영국 등은 재정준칙 도입시 일정 유예기간을 부여했다.","특히 소상공인, 비수도권 소재 중소기업 등은 선정 시 우대할 계획이다.",0.2,0.2
8383,klue-sts-v1_train_08383,airbnb-rtt,"그녀가 제공한 커피,차,간식 모든게 좋았어요","그녀가 제공한 커피, 차, 과자는 모두 맛있었습니다.",4.1,4.1
8384,klue-sts-v1_train_08384,airbnb-sampled,"바닥이 오래되어 삐그덕 거리나 호스트의 친절함, 숙소의 편안함, 위치 모두 만족합니다.","에어컨이 훌륭히 작동되고, 발코니의 뷰도 훌륭합니다.",0.2,0.2
8385,klue-sts-v1_train_08385,airbnb-sampled,한글로 된 가이드와 세심한 주차 위치 조언까지 모든것이 완벽했습니다.,"위치, 청결 등등 모든것이 완벽했습니다!",1.2,1.2
8386,klue-sts-v1_train_08386,policy-rtt,기존에 없던 소규모 재건축 사업도 지원 대상에 포함했다.,이전에는 한 번도 시행되지 않았던 소규모 재구성 프로젝트도 이 목록에 포함되었습니다.,2.7,2.7
8387,klue-sts-v1_train_08387,policy-sampled,"방역당국은 24일부터 마스크 착용이 어려운 클럽 등 유흥시설 5종은 집합을 금지하고 식당은 밤 9시 이후, 카페는 영업시간 전체 포장과 배달만 허용한다.","특히 클럽 등 유흥주점, 콜라텍, 단란주점, 감성주점, 헌팅포차 등 유흥시설 5종은 시설 허가·신고면적 4㎡당 1명으로 이용인원을 제한하는 등 강화된 수칙을 추가해 적용한다.",2,2
8388,klue-sts-v1_train_08388,airbnb-sampled,트램을 이용해 다른 스팟으로의 이동도 좋은 편입니다.,사진으로 보는 것 만큼이나 좋은 숙소입니다,0,0
8389,klue-sts-v1_train_08389,paraKQC-sampled,오늘 오후에 비가 올 확률은 몇퍼센트야?,지진 일 때는 엘리베이터 사용하면 안돼. 건물 계단 이용하자.,0,0
8390,klue-sts-v1_train_08390,policy-sampled,내실 있는 산업 성장 위한 정책 지원 강화,다른 주소에 살고 있는 가입자와 피부양자,0,0
